Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
다른 모든 눈송이와 아주 비슷하게 생긴 단 하나의 눈송이,87557,20140302,주문,국내문학,<은희경> 저,9788954624053,문학동네,20140226.0,14,1,N,,그 외,경기도,수원시 영통구,3,159
어떤 하루,87559,20140726,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,23,1,N,,기기PID_PC,서울특별시,성북구,1,393
나이듦에 대하여,87588,20140903,주문,국내문학,<박혜란> 저,9788901061658,웅진지식하우스,20061127.0,8,1,N,,모바일웹,서울특별시,동대문구,1,6
인턴일기,87590,20140105,주문,국내문학,<홍순범> 저,9788954607339,글항아리,20081212.0,15,1,N,,그 외,서울특별시,강남구,2,6
"로봇 다빈치, 꿈을 설계하다",87590,20140623,주문,국내문학,<데니스 홍> 저,9788946418370,샘터,20130314.0,23,1,N,,기기PID_PC,서울특별시,강남구,2,16
토지 1-20권 세트,87592,20140415,주문,국내문학,<박경리> 저,9788960532403,마로니에북스,20120815.0,19,1,N,,그 외,경기도,남양주시,2,15
한강 세트,87592,20140415,주문,국내문학,<조정래> 저,9788973378302,해냄,20070130.0,19,1,N,,그 외,경기도,남양주시,2,24
퀴르발 남작의 성,87612,20140428,주문,국내문학,<최제훈> 저,9788932020525,문학과지성사,20100927.0,7,1,N,,기기PID_PC,전라북도,정읍시,1,2
어떤 하루,87614,20140422,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,15,1,N,,그 외,경기도,남양주시,2,393
어떤 하루,87614,20140421,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,16,1,N,,그 외,대구광역시,동구,2,393
집이 떠나갔다,87616,20140203,주문,국내문학,<정우영> 저,9788936422578,창비,20051220.0,21,1,N,,그 외,제주특별자치도,제주시,8,1
살구꽃 그림자,87616,20140203,주문,국내문학,<정우영> 저,9788939221840,실천문학사,20100322.0,21,1,N,,그 외,제주특별자치도,제주시,8,1
이 갸륵한 시들의 속삭임,87616,20140203,주문,국내문학,<정우영> 저/<양수영> 그림,9788925519425,랜덤하우스코리아,20080530.0,21,1,N,,그 외,제주특별자치도,제주시,8,1
죽음의 한 연구 깊이 읽기,87616,20140709,주문,국내문학,임금복,9788989368045,푸른사상,20001130.0,17,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
광해 1,87616,20140713,주문,국내문학,<류향> 저,9788966475407,가하,20130305.0,16,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
광해 2,87616,20140713,주문,국내문학,<류향> 저,9788966475414,가하,20130305.0,16,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
사랑을 기억하는 방식,87616,20140831,주문,국내문학,<김주대> 저,9791195271818,현대시학사,20140611.0,14,1,N,,기기PID_PC,제주특별자치도,제주시,8,2
시는 벅차다,87616,20140203,주문,국내문학,<정우영> 저,9788994103457,우리학교,20121108.0,21,1,N,,그 외,제주특별자치도,제주시,8,1
정글만리 3,87617,20140913,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,11,1,N,,기기PID_PC,경기도,성남시 분당구,3,513
정글만리 1,87617,20140913,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,11,1,N,,기기PID_PC,경기도,성남시 분당구,3,522
정글만리 2,87617,20140913,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,11,1,N,,기기PID_PC,경기도,성남시 분당구,3,504
내가 사랑한 유럽 TOP10,87621,20140125,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,20,1,N,,그 외,경기도,포천시,1,628
두근두근 내 인생,87626,20140120,주문,국내문학,<김애란> 저,9788936433871,창비,20110602.0,21,1,N,,그 외,서울특별시,동작구,5,218
메이드 인 공장,87626,20140918,주문,국내문학,<김중혁> 저,9788984318427,한겨레출판,20140915.0,10,1,N,,기기PID_PC,서울특별시,동작구,5,23
소설가의 일,87626,20141121,주문,국내문학,<김연수> 저,9788954626279,문학동네,20141105.0,11,1,N,,기기PID_PC,서울특별시,동작구,5,65
당신의 그림자는 월요일,87626,20140620,주문,국내문학,<김중혁> 저,9788932026121,문학과지성사,20140320.0,10,1,N,,기기PID_PC,서울특별시,동작구,5,26
비울수록 가득하네,87626,20140114,주문,국내문학,<정목> 저,9788965701842,쌤앤파커스,20131212.0,8,1,N,,그 외,서울특별시,동작구,5,36
무슨 일이 일어났는지는 아무도,87633,20140206,주문,국내문학,<김영하> 저,9788954611763,문학동네,20100721.0,11,1,N,,그 외,대구광역시,서구,1,3
일곱 개의 별을 요리하다,87636,20140203,주문,국내문학,<에드워드 권> 저,9788956053059,북하우스,20081103.0,13,1,N,,그 외,광주광역시,북구,2,7
할매의 봄날,87636,20140812,주문,국내문학,<이영복> 저/<신미숙> 그림,9791185134116,책미래,20140627.0,13,1,N,,기기PID_PC,광주광역시,북구,2,2
나만 알고싶은 유럽 TOP10,87637,20140701,주문,국내문학,<정여울> 저,9788970654195,홍익출판사,20140618.0,14,1,N,,기기PID_PC,서울특별시,구로구,1,145
"멈추면, 비로소 보이는 것들",87646,20140302,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,15,1,N,,그 외,대전광역시,유성구,2,296
살아 있는 뜨거움,87646,20140302,주문,국내문학,<김미경> 저,9788950954406,21세기북스,20140210.0,15,1,N,,그 외,대전광역시,유성구,2,127
운수 좋은 날,87655,20141116,주문,국내문학,<현진건> 저/<김준우> 편,9788965880776,사피엔스21,20120213.0,20,1,N,,기기PID_PC,서울특별시,서초구,4,10
양반전 허생전 외,87655,20140421,주문,국내문학,<박지원> 저/<이상백> 편,9788991918221,푸른생각,20130425.0,15,1,N,,그 외,서울특별시,서초구,4,6
창궁 1,87655,20140205,주문,국내문학,<소하> 저,9791156300274,예원북스,20140128.0,22,1,N,,그 외,서울특별시,서초구,4,4
창궁 2,87655,20140205,주문,국내문학,<소하> 저,9791156300281,예원북스,20140128.0,22,1,N,,그 외,서울특별시,서초구,4,4
어떤 하루,87664,20140410,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,10,1,N,,그 외,경상남도,진주시,7,393
생각이 나서,87664,20140830,주문,국내문학,<황경신> 저,9788973816361,소담출판사,20101105.0,20,1,N,,모바일웹,경상남도,진주시,7,62
엄마의 도쿄,87664,20140830,주문,국내문학,<김민정> 저,9788958721307,효형출판,20140730.0,20,1,N,,모바일웹,경상남도,진주시,7,9
굿모닝 레나,87664,20140830,주문,국내문학,<레아> 저,9791195087556,알비,20140811.0,20,1,N,,모바일웹,경상남도,진주시,7,2
밤 열한 시,87664,20140830,주문,국내문학,<황경신> 저/<김원> 그림,9788973816828,소담출판사,20131015.0,20,1,N,,모바일웹,경상남도,진주시,7,26
"어쩌면, 어쩌면, 어쩌면.",87664,20140830,주문,국내문학,<박광수> 저,9788935210114,청림출판,20140705.0,20,1,N,,모바일웹,경상남도,진주시,7,30
나의 딸의 딸,87664,20141002,주문,국내문학,<최인호> 저/<최다혜> 그림,9788958662297,여백,20140925.0,1,1,N,,모바일웹,경상남도,진주시,7,38
너무 늦기 전에 들어야 할 죽음학 강의,87668,20140807,주문,국내문학,<최준식> 저/<김호연> 그림,9788934968634,김영사,20140716.0,16,1,N,,기기PID_PC,경상북도,포항시 남구,1,12
내가 사랑한 유럽 TOP10,87676,20140717,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,21,1,N,,기기PID_PC,서울특별시,서대문구,2,628
나만 알고싶은 유럽 TOP10,87676,20140717,주문,국내문학,<정여울> 저,9788970654195,홍익출판사,20140618.0,21,1,N,,기기PID_PC,서울특별시,서대문구,2,145
꽃산행 꽃詩,87678,20141111,주문,국내문학,"<이굴기> 저, 사진",9788958202806,궁리,20141102.0,4,1,N,,기기PID_PC,울산광역시,남구,2,1
신인왕제색도,87678,20140404,주문,국내문학,<이갑수> 글/<도진호> 사진,9788958202028,궁리,20101215.0,3,1,N,,그 외,서울특별시,중구,2,1
꽃은 젖어도 향기는 젖지 않는다,87688,20141114,주문,국내문학,<도종환> 저/<이철수> 그림,9788984315150,한겨레출판,20111031.0,9,1,N,,기기PID_PC,부산광역시,영도구,3,7
아프니까 청춘이다,87688,20141112,주문,국내문학,<김난도> 저,9788965700036,쌤앤파커스,20101224.0,20,1,N,,기기PID_PC,부산광역시,영도구,3,52
꽃은 젖어도 향기는 젖지 않는다,87688,20140419,주문,국내문학,<도종환> 저/<이철수> 그림,9788984315150,한겨레출판,20111031.0,16,1,N,,그 외,부산광역시,영도구,3,7
"선생님, 괜찮으세요?",87695,20141107,주문,국내문학,<필립 던> 저/<김경숙> 역,9788993178104,사이,20110829.0,4,1,N,,기기PID_PC,광주광역시,광산구,3,3
칼의 노래,87695,20141005,주문,국내문학,<김훈> 저,9788954617246,문학동네,20120105.0,13,1,N,,기기PID_PC,광주광역시,광산구,3,120
세상에 너를 소리쳐!,87695,20140319,주문,국내문학,<빅뱅> 저/<김세아> 정리,9788992647601,쌤앤파커스,20090128.0,22,1,N,,그 외,광주광역시,광산구,3,3
그래도 나는 서울이 좋다,87696,20141031,주문,국내문학,<오영욱> 저,9788996583486,페이퍼스토리,20120501.0,17,1,N,,기기PID_PC,서울특별시,서초구,1,25
청춘의 문장들+,87699,20140519,주문,국내문학,<김연수> 저,9788960901858,마음산책,20140509.0,23,1,N,,기기PID_PC,충청북도,음성군,3,40
독도왜란 2,87699,20140519,주문,국내문학,"<김경진>,<윤민혁> 공저",9788975278181,들녘,20080922.0,23,1,N,,기기PID_PC,충청북도,음성군,3,1
독도왜란 1,87699,20140519,주문,국내문학,"<김경진>,<윤민혁> 공저",9788975278174,들녘,20080922.0,23,1,N,,기기PID_PC,충청북도,음성군,3,1
"이상 전집 2 (시, 수필, 서간)",87705,20140730,주문,국내문학,<이상> 저/<김종년> 편,9788984352001,가람기획,20040525.0,11,1,N,,기기PID_PC,서울특별시,광진구,4,1
몽유도원 세트,87705,20140215,주문,국내문학,<김진명> 저,9788993964127,새움,20100301.0,0,1,N,,그 외,서울특별시,광진구,4,13
태백산맥 특별한정판 핸디북 세트,87705,20140929,주문,국내문학,<조정래> 저,9788965744207,해냄,20131210.0,0,1,N,,기기PID_PC,서울특별시,성동구,4,117
고구려 4,87705,20140215,주문,국내문학,<김진명> 저,9788993964349,새움,20111129.0,0,1,N,,그 외,서울특별시,광진구,4,38
뒤뜰에 골칫거리가 산다,87715,20140331,주문,국내문학,<황선미> 저/<봉현> 그림,9788958287247,사계절,20140324.0,5,1,N,,그 외,경기도,부천시 원미구,1,27
안정효의 글쓰기 만보,87720,20140827,주문,국내문학,<안정효> 저,9788991136120,모멘토,20060805.0,20,1,N,,기기PID_PC,경기도,성남시 분당구,1,9
귀환! 진유청! 17,87728,20140108,주문,국내문학,<로토> 저,9788967759292,뿔미디어,20131111.0,15,1,N,,그 외,전라북도,전주시 덕진구,1,2
보다,87742,20140929,주문,국내문학,<김영하> 저,9788954625470,문학동네,20140918.0,19,1,N,,아이폰어플리케이션,인천광역시,중구,1,130
장정일의 독서일기 6,87744,20140321,주문,국내문학,<장정일> 저,9788908043367,범우사,20041115.0,16,1,N,,그 외,강원도,원주시,2,1
다른 모든 눈송이와 아주 비슷하게 생긴 단 하나의 눈송이,87744,20140321,주문,국내문학,<은희경> 저,9788954624053,문학동네,20140226.0,16,1,N,,그 외,강원도,원주시,2,159
간절하게 참 철없이,87747,20140407,주문,국내문학,<안도현> 저,9788936422837,창비,20080121.0,15,1,N,,그 외,광주광역시,서구,1,10
"인생아, 고맙다.",87755,20140520,주문,국내문학,<이지성> 저,9788970652986,홍익출판사,20120831.0,12,1,N,,모바일웹,경기도,부천시 원미구,4,7
새벽에 홀로 깨어,87755,20140916,주문,국내문학,<최치원> 저/<김수영> 편역,9788971992975,돌베개,20080121.0,2,1,N,,모바일웹,경기도,부천시 원미구,4,38
두근두근 내 인생,87755,20140614,주문,국내문학,<김애란> 저,9788936433871,창비,20110602.0,3,1,N,,모바일웹,경기도,부천시 원미구,4,218
전쟁을 이긴 두 여인,87755,20140614,주문,국내문학,<홍상화> 저,9788987527369,한국문학사,20140310.0,3,1,N,,모바일웹,경기도,부천시 원미구,4,5
정글만리 1,87759,20140311,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,11,1,N,,그 외,경기도,화성시,1,522
뭐라도 되겠지,87763,20140116,주문,국내문학,<김중혁> 저,9788960901155,마음산책,20111005.0,10,1,N,,그 외,서울특별시,성북구,10,20
"1F/B1 일층, 지하 일층",87763,20140116,주문,국내문학,<김중혁> 저,9788954618472,문학동네,20120613.0,10,1,N,,그 외,서울특별시,성북구,10,6
펭귄뉴스,87763,20140116,주문,국내문학,<김중혁> 저,9788932016757,문학과지성사,20060310.0,10,1,N,,그 외,서울특별시,성북구,10,4
미스터 모노레일,87763,20140116,주문,국내문학,<김중혁> 저,9788954615396,문학동네,20110711.0,10,1,N,,그 외,서울특별시,성북구,10,3
살인자의 기억법,87763,20141005,주문,국내문학,<김영하> 저,9788954622035,문학동네,20130724.0,21,1,N,,기기PID_PC,서울특별시,마포구,10,55
좀비들,87763,20140116,주문,국내문학,<김중혁> 저,9788936433802,창비,20100910.0,10,1,N,,그 외,서울특별시,성북구,10,2
투명인간,87763,20141121,주문,국내문학,<성석제> 저,9788936434144,창비,20140627.0,9,1,N,,기기PID_PC,서울특별시,마포구,10,145
너무 늦기 전에 들어야 할 죽음학 강의,87763,20140722,주문,국내문학,<최준식> 저/<김호연> 그림,9788934968634,김영사,20140716.0,18,1,N,,기기PID_PC,서울특별시,노원구,10,12
몬순,87763,20140216,주문,국내문학,<편혜영> 등저,9788970129006,문학사상,20140122.0,20,1,N,,그 외,서울특별시,성북구,10,90
악기들의 도서관,87763,20140116,주문,국내문학,<김중혁> 저,9788954605670,문학동네,20080423.0,10,1,N,,그 외,서울특별시,성북구,10,9
내 친구 노무현,87788,20141116,주문,국내문학,<김수경> 저,9788935669257,한길사,20141105.0,16,1,N,,기기PID_PC,서울특별시,강서구,2,8
왕경,87788,20141116,주문,국내문학,<손정미> 저,9788946418813,샘터,20141024.0,16,1,N,,기기PID_PC,서울특별시,강서구,2,5
정글만리 3,87796,20140217,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,15,1,N,,그 외,대전광역시,서구,1,513
내 심장을 쏴라,87799,20140801,주문,국내문학,<정유정> 저,9788956602998,은행나무,20090427.0,0,1,N,,기기PID_PC,서울특별시,노원구,2,75
마당의 순례자,87799,20140707,주문,국내문학,<서화숙> 저,9788901100326,웅진지식하우스,20091008.0,11,1,N,,기기PID_PC,서울특별시,노원구,2,1
인연 因緣,87805,20140215,주문,국내문학,<피천득> 저,9788946417045,샘터,20020824.0,7,1,N,,그 외,충청남도,천안시 서북구,2,20
내가 사랑한 유럽 TOP10,87805,20140215,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,7,1,N,,그 외,충청남도,천안시 서북구,2,628
초판본 황순원 단편집,87807,20140720,주문,국내문학,<황순원> 저/<김종회> 편,9788966802548,지만지,20120225.0,12,1,N,,기기PID_PC,서울특별시,중랑구,1,3
영원한 제국,87814,20140522,주문,국내문학,<이인화> 저,9788933801536,세계사,20060925.0,15,1,N,,기기PID_PC,서울특별시,중구,4,17
"정여립, 몽상가의 자유",87814,20141106,주문,국내문학,<강흥수> 저,9788992409339,포럼(FORUM),20080425.0,21,1,N,,기기PID_PC,서울특별시,노원구,4,2
"이중환, 유토피아를 묻다",87814,20141106,주문,국내문학,<박경남> 저,9788992409322,포럼(FORUM),20080425.0,21,1,N,,기기PID_PC,서울특별시,노원구,4,1
허균,87814,20141106,주문,국내문학,<이병주> 저,9788930006224,나남,20140905.0,21,1,N,,기기PID_PC,서울특별시,노원구,4,2
두근두근 내 인생,87823,20140724,주문,국내문학,<김애란> 저,9788936433871,창비,20110602.0,14,1,N,,모바일웹,인천광역시,부평구,1,218
파씨의 입문,87825,20140202,주문,국내문학,<황정은> 저,9788936437220,창비,20120120.0,10,1,N,,그 외,서울특별시,관악구,2,10
들꽃은 꺾이지 않는다,87825,20140701,주문,국내문학,<박미경> 저,9788990492395,삶창(삶이보이는창),20070123.0,12,1,Y,20120328.0,모바일웹,서울특별시,관악구,2,1
내가 사랑한 유럽 TOP10,87830,20140514,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,15,1,N,,기기PID_PC,서울특별시,송파구,1,628
1cm+,87833,20140127,주문,국내문학,<김은주> 저/<양현정> 그림,9788968330124,허밍버드,20130718.0,17,1,N,,그 외,경기도,용인시 기흥구,1,260
작은 위로,87834,20141117,주문,국내문학,<이해인> 저,9788970635903,열림원,20080317.0,22,1,N,,기기PID_PC,제주특별자치도,제주시,8,5
사랑할 땐 별이 되고,87834,20141117,주문,국내문학,<이해인> 저,9788946417380,샘터,20081128.0,22,1,N,,기기PID_PC,제주특별자치도,제주시,8,2
흔들리며 피는 꽃,87834,20141118,주문,국내문학,<도종환> 저,9788954618939,문학동네,20120820.0,20,1,N,,기기PID_PC,제주특별자치도,제주시,8,12
나는 죽을 때까지 재미있게 살고 싶다,87834,20141118,주문,국내문학,<이근후> 저,9788901154091,갤리온,20130201.0,20,1,N,,기기PID_PC,제주특별자치도,제주시,8,219
꽃삽,87834,20141117,주문,국내문학,<이해인> 저,9788946413962,샘터,20031013.0,22,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
나를 키우는 말,87834,20141117,주문,국내문학,<이해인> 저,9788998047214,시인생각,20130215.0,22,1,N,,기기PID_PC,제주특별자치도,제주시,8,2
희망은 깨어 있네,87834,20141117,주문,국내문학,<이해인> 저,9788960900684,마음산책,20100115.0,22,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
그냥 :),87834,20141007,주문,국내문학,<박칼린> 저,9788993928259,달,20101111.0,13,1,N,,기기PID_PC,제주특별자치도,제주시,8,1
살아온 기적 살아갈 기적,87860,20140314,주문,국내문학,<장영희> 저/<정일> 그림,9788946417489,샘터,20090513.0,9,1,N,,그 외,경상북도,청도군,1,17
사랑 후에 오는 것들,87866,20140511,주문,국내문학,<공지영> 저,9788973818693,소담출판사,20051220.0,20,1,N,,기기PID_PC,서울특별시,강서구,5,9
한가로운 걱정들을 직업적으로 하는 사내의 하루,87866,20140511,주문,국내문학,<복거일> 저,9788954624251,문학동네,20140320.0,20,1,N,,기기PID_PC,서울특별시,강서구,5,10
살인자의 기억법,87866,20140511,주문,국내문학,<김영하> 저,9788954622035,문학동네,20130724.0,20,1,N,,기기PID_PC,서울특별시,강서구,5,55
천사는 여기 머문다,87866,20140605,주문,국내문학,<전경린> 저,9788954624602,문학동네,20140602.0,8,1,N,,아이폰어플리케이션,서울특별시,강서구,5,24
살고 싶다,87866,20140605,주문,국내문학,<이동원> 저,9791195260201,나무옆의자,20140523.0,8,1,N,,아이폰어플리케이션,서울특별시,강서구,5,4
나만 알고싶은 유럽 TOP10,87873,20140711,주문,국내문학,<정여울> 저,9788970654195,홍익출판사,20140618.0,9,1,N,,기기PID_PC,경기도,용인시 기흥구,1,145
소년이 온다,87874,20140606,주문,국내문학,<한강> 저,9788936434120,창비,20140519.0,9,1,N,,모바일웹,충청남도,천안시 서북구,1,80
명량,87877,20140804,주문,국내문학,"<김호경> 저/<전철홍>,<김한민> 각본",9788950956332,21세기북스,20140718.0,13,1,N,,기기PID_PC,서울특별시,서초구,1,12
태백산맥 세트,87878,20140720,주문,국내문학,<조정래> 저,9788973377930,해냄,20070126.0,15,1,N,,기기PID_PC,전라북도,전주시 완산구,4,27
정글만리 1,87878,20140216,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,9,1,N,,그 외,전라북도,전주시 완산구,4,522
정글만리 2,87878,20140216,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,9,1,N,,그 외,전라북도,전주시 완산구,4,504
정글만리 3,87878,20140216,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,9,1,N,,그 외,전라북도,전주시 완산구,4,513
사막에 숲이 있다,87880,20140221,주문,국내문학,<이미애> 저,9788974832933,서해문집,20061010.0,19,1,N,,그 외,서울특별시,강동구,11,8
1cm+,87893,20140119,주문,국내문학,<김은주> 저/<양현정> 그림,9788968330124,허밍버드,20130718.0,23,1,N,,그 외,경기도,고양시 일산동구,2,260
살아 있는 뜨거움,87893,20140309,주문,국내문학,<김미경> 저,9788950954406,21세기북스,20140210.0,22,1,N,,그 외,경기도,고양시 일산동구,2,127
고급한문해석법,87899,20140128,주문,국내문학,<관민의> 저/<서울대 동양사학연구실> 역,9788936470173,창비,20020430.0,10,1,N,,그 외,대전광역시,중구,1,1
김수영 전집 1,87914,20140619,주문,국내문학,<김수영> 저,9788937407147,민음사,20030705.0,17,1,N,,기기PID_PC,부산광역시,북구,4,24
내 몸속에 잠든 이 누구신가,87914,20140619,주문,국내문학,<김선우> 저,9788932017907,문학과지성사,20070706.0,17,1,N,,기기PID_PC,부산광역시,북구,4,4
수집 미학,87914,20140122,주문,국내문학,<박영택> 저,9788960901308,마음산책,20120325.0,9,1,N,,그 외,부산광역시,남구,4,1
이상보다 높은 향기,87914,20141106,주문,국내문학,<김재형> 저,9791155282465,지식과감성#,20140731.0,15,1,N,,안드로이드커머스앱,부산광역시,북구,4,6
스튜어디스 비밀노트,87916,20140829,주문,국내문학,<정진희> 등저,9788984314955,씨네21북스,20091015.0,23,1,N,,모바일웹,경기도,군포시,1,3
내가 사랑한 유럽 TOP10,87923,20140724,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,11,1,N,,기기PID_PC,경기도,의왕시,1,628
순간의 꽃,87929,20140506,주문,국내문학,<고은> 저,9788982813849,문학동네,20010430.0,10,1,N,,기기PID_PC,경상남도,창원시 의창구,2,70
행복한 아이들 시몬과 누라처럼,87929,20140512,주문,국내문학,<지은경> 저/<세바스티안 슈티제> 사진,9788959136742,예담,20120305.0,12,1,N,,기기PID_PC,경상남도,창원시 의창구,2,1
난중일기,87930,20140720,주문,국내문학,<이순신> 저/<고정일> 역,9788949707679,동서문화사,20120301.0,18,1,N,,기기PID_PC,부산광역시,금정구,2,1
열하일기,87930,20140613,주문,국내문학,<박지원> 저/<고산> 역,9788949706719,동서문화사,20100909.0,9,1,N,,기기PID_PC,부산광역시,금정구,2,2
"혁명, 광활한 인간 정도전 2",87935,20140223,주문,국내문학,<김탁환> 저,9788937442032,민음사,20140207.0,16,1,N,,그 외,서울특별시,송파구,1,58
히스트 타르쉬 Ⅱ 세트,87937,20140623,주문,국내문학,<일리 얀> 저,9791131511350,뿔미디어,20140430.0,18,1,N,,기기PID_PC,경기도,남양주시,2,2
월광 소나타 세트,87937,20140623,주문,국내문학,<은랑호> 저,9791131525029,뿔미디어,20140620.0,18,1,N,,기기PID_PC,경기도,남양주시,2,1
상군서,87945,20140505,주문,국내문학,상앙,9788970657141,홍익출판사,20000331.0,9,1,N,,기기PID_PC,경기도,수원시 영통구,7,1
초사,87945,20140429,주문,국내문학,<유성준> 역,9788934402145,혜원출판사,19960831.0,12,1,N,,기기PID_PC,경기도,수원시 영통구,7,1
세설신어 하,87945,20140107,주문,국내문학,<유의경> 저,9788972708124,명문당,20060530.0,11,1,N,,그 외,경기도,수원시 영통구,7,1
세설신어 중,87945,20140107,주문,국내문학,<유의경> 저,9788972708117,명문당,20060530.0,11,1,N,,그 외,경기도,수원시 영통구,7,1
세설신어 상,87945,20140308,주문,국내문학,<유의경> 저,9788972708100,명문당,20060530.0,23,1,N,,그 외,경기도,수원시 영통구,7,2
"강지원의 꿈 멘토링, 세상 어딘가엔 내가 미칠 일이 있다",87945,20140904,주문,국내문학,<강지원> 저,9788994543499,고려원북스,20120611.0,16,1,N,,모바일웹,경기도,수원시 영통구,7,3
김탁환의 쉐이크,87945,20141226,주문,국내문학,<김탁환> 저,9788963706344,다산책방,20110816.0,18,1,N,,모바일웹,경기도,수원시 영통구,7,4
엄마의 공책,87952,20141001,주문,국내문학,<서경옥> 저/<이수지> 그림,9788972207283,시골생활,20090510.0,13,1,N,,모바일웹,경기도,이천시,5,1
한국 희곡선 2,87952,20140425,주문,국내문학,"<송영>,<허규> 등저/<양승국> 편",9788937463181,민음사,20140214.0,8,1,N,,기기PID_PC,서울특별시,서초구,5,2
한국 희곡선 1,87952,20140425,주문,국내문학,"<송영>,<허규> 등저/<양승국> 편",9788937463174,민음사,20140214.0,8,1,N,,기기PID_PC,서울특별시,서초구,5,2
여자의 일생,87952,20140519,주문,국내문학,<기 드 모파상> 저/<이동렬> 역,9788937463198,민음사,20140314.0,8,1,N,,기기PID_PC,서울특별시,서초구,5,3
부엌의 여왕,87952,20141001,주문,국내문학,<최일옥> 저,9788925531427,랜덤하우스코리아,20081230.0,13,1,N,,모바일웹,경기도,이천시,5,2
"나는 아직, 어른이 되려면 멀었다",87953,20141219,주문,국내문학,<강세형> 저,9788934940067,김영사,20100715.0,10,1,N,,기기PID_PC,경기도,안양시 동안구,1,22
칼의 노래,87961,20140810,주문,국내문학,<김훈> 저,9788954617246,문학동네,20120105.0,23,1,N,,기기PID_PC,서울특별시,서초구,1,120
싸드 THAAD,87972,20140924,주문,국내문학,<김진명> 저,9788993964844,새움,20140815.0,13,1,N,,기기PID_PC,부산광역시,서구,1,224
7년의 밤,87975,20140224,주문,국내문학,<정유정> 저,9788956604992,은행나무,20110323.0,5,1,N,,그 외,인천광역시,부평구,2,131
28,87975,20140224,주문,국내문학,<정유정> 저,9788956607030,은행나무,20130616.0,5,1,N,,그 외,인천광역시,부평구,2,71
"안중근, 아베를 쏘다",87982,20141006,주문,국내문학,<김정현> 저,9788970638225,열림원,20140808.0,9,1,N,,기기PID_PC,경기도,고양시 덕양구,1,7
비밀 정원,87985,20141122,주문,국내문학,<박혜영> 저,9791130604084,다산책방,20141006.0,11,1,N,,기기PID_PC,인천광역시,중구,1,31
아사의 나라,87999,20140901,주문,국내문학,<유홍종> 저,9788931006599,문예출판사,20091120.0,13,1,N,,기기PID_PC,경기도,시흥시,5,1
마지막 국가대표,87999,20140901,주문,국내문학,<김은식> 저,9788994194332,브레인스토어(BRAINstore),20121116.0,13,1,N,,기기PID_PC,경기도,시흥시,5,1
2014 제5회 젊은작가상 수상작품집,87999,20140829,주문,국내문학,"<황정은>,<조해진>,<윤이형>,<최은미>,<기준영>,<손보미>,<최은영> 공저",9788954624473,문학동네,20140423.0,1,1,N,,모바일웹,경기도,시흥시,5,46
아홉 번째 집 두 번째 대문,87999,20140901,주문,국내문학,<임영태> 저,9788901105574,뿔(웅진문학에디션),20100201.0,13,1,N,,기기PID_PC,경기도,시흥시,5,3
박찬호,87999,20140901,주문,국내문학,<민훈기> 저,9788947529587,한국경제신문사(한경비피),20140310.0,13,1,N,,기기PID_PC,경기도,시흥시,5,1
울기 좋은 방,88002,20140707,주문,국내문학,<용윤선> 저,9788993928709,달,20140515.0,2,1,N,,안드로이드커머스앱,경기도,안산시 상록구,1,17
정찬주의 다인기행,88003,20140404,주문,국내문학,<정찬주> 저/<유동영> 사진/<송영방> 그림,9788970634760,열림원,20060531.0,15,1,N,,그 외,경기도,성남시 분당구,1,1
정글만리 2,88006,20140612,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,8,1,N,,기기PID_PC,서울특별시,서초구,4,504
